text,summary
NNE 19 winddir 22 19 windspeed 27 19 gust10m 34 19 gust50m 2.5 19 sigwave 4.0 19 waveperiod NNE 19 swelldir 0.2 19 swellheight 11.0 19 swellperiod NNE 22 winddir 23 22 windspeed 28 22 gust10m 35 22 gust50m 2.7 22 sigwave 4.3 22 waveperiod NNE 22 swelldir 0.0 22 swellheight 11.0 22 swellperiod NNE 01 winddir 23 01 windspeed 28 01 gust10m 35 01 gust50m 2.9 01 sigwave 4.6 01 waveperiod NNE 01 swelldir 0.0 01 swellheight 13.0 01 swellperiod NNE 04 winddir 24 04 windspeed 30 04 gust10m 37 04 gust50m 3.1 04 sigwave 5.0 04 waveperiod NNE 04 swelldir 0.0 04 swellheight 13.0 04 swellperiod,wind10M N-NE 18-22 INCREASING 22-28 OVERNIGHT wind50M N-NE 22-28 INCREASING 35-40 OVERNIGHT waveSigHeight 2.0-2.5 RISING AROUND 3.0 waveMaxHeight 3.0-4.0 RISING AROUND 5.0 wavePeriod 7-11
S 19 winddir 18 19 windspeed 22 19 gust10m 27 19 gust50m 1.8 19 sigwave 2.9 19 waveperiod CON 19 swelldir 1.4 19 swellheight nan 19 swellperiod S 22 winddir 19 22 windspeed 23 22 gust10m 28 22 gust50m 1.9 22 sigwave 3.0 22 waveperiod CON 22 swelldir 1.5 22 swellheight nan 22 swellperiod S 01 winddir 20 01 windspeed 25 01 gust10m 31 01 gust50m 2.2 01 sigwave 3.5 01 waveperiod CON 01 swelldir 1.7 01 swellheight nan 01 swellperiod S 04 winddir 19 04 windspeed 23 04 gust10m 29 04 gust50m 2.3 04 sigwave 3.7 04 waveperiod SSW 04 swelldir 1.8 04 swellheight 7.0 04 swellperiod,"windconf HIGH wind10M SSW 15-20 BACKING S'LY 18-22 THIS EVENING, VEERING SSW 16-20 LATER wind50M SSW 18-25 BACKING S'LY 22-28 THIS EVENING, VEERING SSW 20-25 LATER waveconf HIGH waveSigHeight 1.5-2.0 GRADUALLY RISING 2.0-2.5 waveMaxHeight 2.5-3.0 GRADUALLY RISING 3.0-4.0 wavePeriod SEA: 4-6 SWELL 6-8"
SSW 18 winddir 8 18 windspeed 10 18 gust10m 12 18 gust50m 1.6 18 sigwave 2.6 18 waveperiod N 18 swelldir 1.6 18 swellheight 8.0 18 swellperiod S 21 winddir 6 21 windspeed 7 21 gust10m 8 21 gust50m 1.6 21 sigwave 2.6 21 waveperiod N 21 swelldir 1.6 21 swellheight 8.0 21 swellperiod SE 00 winddir 4 00 windspeed 5 00 gust10m 6 00 gust50m 1.6 00 sigwave 2.6 00 waveperiod N 00 swelldir 1.6 00 swellheight 8.0 00 swellperiod ENE 03 winddir 4 03 windspeed 5 03 gust10m 6 03 gust50m 1.5 03 sigwave 2.4 03 waveperiod N 03 swelldir 1.5 03 swellheight 7.0 03 swellperiod,wind10M SSW 08-12 GRADUALLY BACKING/EASING E-NE LESS THAN 08 wind50M SSW 10-15 GRADUALLY BACKING/EASING E-NE LESS THAN 10 waveSigHeight 1.5-2.0 FALLING MAINLY NEAR 1.5 waveMaxHeight 2.5-3.0 FALLING MAINLY NEAR 2.5 wavePeriod SEA: 1-3 SWELL: N'LY 7-8
NW 19 winddir 10 19 windspeed 12 19 gust10m 15 19 gust50m 2.2 19 sigwave 3.5 19 waveperiod NW 19 swelldir 2.0 19 swellheight 10.0 19 swellperiod NNW 22 winddir 10 22 windspeed 12 22 gust10m 15 22 gust50m 2.1 22 sigwave 3.3 22 waveperiod NW 22 swelldir 1.9 22 swellheight 10.0 22 swellperiod NNW 01 winddir 11 01 windspeed 13 01 gust10m 17 01 gust50m 2.0 01 sigwave 3.2 01 waveperiod NW 01 swelldir 1.9 01 swellheight 10.0 01 swellperiod NNW 04 winddir 12 04 windspeed 15 04 gust10m 18 04 gust50m 2.0 04 sigwave 3.2 04 waveperiod NW 04 swelldir 1.8 04 swellheight 10.0 04 swellperiod,"windconf HIGH wind10M W'LY 12-18 VERY SOON VEERING N-NW 8-12. LATER 10-15 wind50M W'LY 15-22 VERY SOON VEERING N-NW 10-15. LATER 12-18 waveconf HIGH waveSigHeight MAINLY 2.0-2.5 WITH NW SWELL waveMaxHeight MAINLY 3.0-4.0 WITH NW SWELL wavePeriod 4-6 WIND WAVE, 8-10 SWELL"
SSW 18 winddir 30 18 windspeed 37 18 gust10m 46 18 gust50m 4.5 18 sigwave 7.2 18 waveperiod S 18 swelldir 3.5 18 swellheight 9.0 18 swellperiod S 21 winddir 29 21 windspeed 36 21 gust10m 45 21 gust50m 4.4 21 sigwave 7.0 21 waveperiod S 21 swelldir 3.4 21 swellheight 9.0 21 swellperiod S 00 winddir 29 00 windspeed 36 00 gust10m 45 00 gust50m 3.9 00 sigwave 6.2 00 waveperiod S 00 swelldir 2.9 00 swellheight 9.0 00 swellperiod S 03 winddir 22 03 windspeed 27 03 gust10m 34 03 gust50m 3.5 03 sigwave 5.6 03 waveperiod S 03 swelldir 2.0 03 swellheight 9.0 03 swellperiod,windconf HIGH wind10M SSW 28-32 GUSTS 42 GRADUALLY BACKING/DECREASING S'LY 18-22 OVERNIGHT wind50M SSW 35-40 GUSTS 50 GRADUALLY BACKING/DECREASING S'LY 22-28 OVERNIGHT waveconf HIGH waveSigHeight 4.0-5.0 GRADUALLY FALLING NEAR 3.0 BY MORNING waveMaxHeight 6.5-8.0 GRADUALLY FALLING NEAR 5.0 BY MORNING wavePeriod 7-11
SSW 18 winddir 30 18 windspeed 37 18 gust10m 46 18 gust50m 3.4 18 sigwave 5.4 18 waveperiod CN 18 swelldir 2.6 18 swellheight nan 18 swellperiod SW 21 winddir 17 21 windspeed 21 21 gust10m 26 21 gust50m 2.9 21 sigwave 4.6 21 waveperiod CN 21 swelldir 2.3 21 swellheight nan 21 swellperiod W 00 winddir 12 00 windspeed 15 00 gust10m 18 00 gust50m 2.6 00 sigwave 4.2 00 waveperiod CN 00 swelldir 2.4 00 swellheight nan 00 swellperiod WNW 03 winddir 9 03 windspeed 11 03 gust10m 14 03 gust50m 2.4 03 sigwave 3.8 03 waveperiod CN 03 swelldir 2.3 03 swellheight nan 03 swellperiod,windconf HIGH wind10M S-SW 28-32 WITH GUSTS TO 40 VEERING W-SW 15-20 THIS EVENING AND LATER EASING W-NW 10 OR LESS wind50M S-SW 35-40 WITH GUSTS TO 48 VEERING W-SW 20-25 THIS EVENING AND LATER EASING W-NW 12 OR LESS waveconf HIGH waveSigHeight 3.5-4.0 SLOWLY FALLING TO 2.0-2.5 waveMaxHeight 5.5-6.5 SLOWLY FALLING TO 3.0-4.0 wavePeriod 7-9
SSW 19 winddir 24 19 windspeed 30 19 gust10m 37 19 gust50m 3.0 19 sigwave 4.8 19 waveperiod S 19 swelldir 1.9 19 swellheight 8.0 19 swellperiod SSW 22 winddir 21 22 windspeed 26 22 gust10m 32 22 gust50m 2.9 22 sigwave 4.6 22 waveperiod SSW 22 swelldir 1.6 22 swellheight 8.0 22 swellperiod SSW 01 winddir 16 01 windspeed 20 01 gust10m 24 01 gust50m 2.7 01 sigwave 4.3 01 waveperiod SSW 01 swelldir 2.3 01 swellheight 8.0 01 swellperiod SW 04 winddir 17 04 windspeed 21 04 gust10m 26 04 gust50m 2.6 04 sigwave 4.2 04 waveperiod SSW 04 swelldir 2.5 04 swellheight 8.0 04 swellperiod,windconf HIGH wind10M S 22-28 EASING 15-20 BY MIDNIGHT AND LATER SW 12-18 wind50M S 28-35 EASING 20-25 BY MIDNIGHT AND LATER SW 15-22 waveconf HIGH waveSigHeight 3.0-3.5 SLOWLY DECREASING 2.0-2.5 waveMaxHeight 5.0-5.5 SLOWLY DECREASING 3.0-4.0 wavePeriod 6-8
SE 19 winddir 23 19 windspeed 28 19 gust10m 35 19 gust50m 3.3 19 sigwave 5.2 19 waveperiod E 19 swelldir 2.3 19 swellheight 9.0 19 swellperiod SE 22 winddir 27 22 windspeed 33 22 gust10m 42 22 gust50m 3.9 22 sigwave 6.2 22 waveperiod ESE 22 swelldir 2.6 22 swellheight 9.0 22 swellperiod SE 01 winddir 31 01 windspeed 38 01 gust10m 48 01 gust50m 4.5 01 sigwave 7.2 01 waveperiod SE 01 swelldir 2.9 01 swellheight 9.0 01 swellperiod SSE 04 winddir 33 04 windspeed 41 04 gust10m 51 04 gust50m 5.3 04 sigwave 8.4 04 waveperiod SSE 04 swelldir 3.5 04 swellheight 10.0 04 swellperiod,"windconf HIGH wind10M SE 16-20 STEADILY RISING THIS EVENING TO 26-30 THEN VEERING SSE AND RISING 32-36 GUSTS 45 AFTER MIDNIGHT wind50M SE 20-25 STEADILY RISING THIS EVENING TO 33-38 THEN VEERING SSE AND RISING 40-45 GUSTS 55 AFTER MIDNIGHT waveconf HIGH waveSigHeight 3.0 RISING 5.0-6.0 AFTER MIDNIGHT waveMaxHeight 5.0 RISING 8.0-9.5 AFTER MIDNIGHT wavePeriod SEA 4-5 RISING 7-8, SWELL 8-10"
SSE 19 winddir 18 19 windspeed 22 19 gust10m 28 19 gust50m 2.1 19 sigwave 3.4 19 waveperiod SSE 19 swelldir 1.3 19 swellheight 8.0 19 swellperiod SSE 22 winddir 20 22 windspeed 25 22 gust10m 31 22 gust50m 2.1 22 sigwave 3.4 22 waveperiod SSE 22 swelldir 1.4 22 swellheight 8.0 22 swellperiod S 01 winddir 22 01 windspeed 27 01 gust10m 34 01 gust50m 2.3 01 sigwave 3.7 01 waveperiod SSE 01 swelldir 1.5 01 swellheight 8.0 01 swellperiod S 04 winddir 23 04 windspeed 28 04 gust10m 35 04 gust50m 2.6 04 sigwave 4.2 04 waveperiod SSE 04 swelldir 1.7 04 swellheight 8.0 04 swellperiod,"windconf HIGH wind10M SSE 15-20 VEERING S'LY 20-24 AROUND MIDNIGHT, THEN FRESHENING 22-28 BY MORNING wind50M SSE 18-25 VEERING S'LY 25-30 AROUND MIDNIGHT, THEN FRESHENING 27-35 BY MORNING waveconf HIGH waveSigHeight AROUND 2.0 RISING 2.5-3.0 BY MORNING waveMaxHeight AROUND 3.0 RISING 4.0-5.0 BY MORNING wavePeriod SEA: 4-5 RISING 5-6 SWELL: S-SSE 7-9"
NE 19 winddir 8 19 windspeed 10 19 gust10m 12 19 gust50m 1.8 19 sigwave 2.8 19 waveperiod WNW 19 swelldir 1.5 19 swellheight 11.0 19 swellperiod ENE 22 winddir 5 22 windspeed 6 22 gust10m 7 22 gust50m 1.7 22 sigwave 2.7 22 waveperiod WNW 22 swelldir 1.6 22 swellheight 11.0 22 swellperiod ESE 01 winddir 5 01 windspeed 6 01 gust10m 7 01 gust50m 1.6 01 sigwave 2.5 01 waveperiod WNW 01 swelldir 1.4 01 swellheight 11.0 01 swellperiod SE 04 winddir 4 04 windspeed 5 04 gust10m 6 04 gust50m 1.5 04 sigwave 2.4 04 waveperiod WNW 04 swelldir 1.3 04 swellheight 11.0 04 swellperiod,wind10M NE 15-20 EASING SE-S  8 OR LESS OVERNIGHT wind50M NE 18-25 EASING SE-S 10 OR LESS OVERNIGHT waveSigHeight AROUND 2.0 FALLING AROUND 1.5 waveMaxHeight AROUND 3.0 FALLING AROUND 2.5 wavePeriod 6-11
NW 19 winddir 8 19 windspeed 10 19 gust10m 12 19 gust50m 1.5 19 sigwave 2.4 19 waveperiod W 19 swelldir 1.5 19 swellheight 8.0 19 swellperiod W 22 winddir 7 22 windspeed 8 22 gust10m 10 22 gust50m 1.5 22 sigwave 2.4 22 waveperiod W 22 swelldir 1.5 22 swellheight 8.0 22 swellperiod W 01 winddir 6 01 windspeed 7 01 gust10m 9 01 gust50m 1.5 01 sigwave 2.4 01 waveperiod WNW 01 swelldir 1.5 01 swellheight 8.0 01 swellperiod WSW 04 winddir 6 04 windspeed 7 04 gust10m 9 04 gust50m 1.5 04 sigwave 2.4 04 waveperiod WNW 04 swelldir 1.5 04 swellheight 8.0 04 swellperiod,windconf HIGH wind10M N-NW 8-12 BACKING AND EASING W'LY 10 OR LESS THIS EVENING wind50M N-NW 10-15 BACKING AND EASING W'LY 12 OR LESS THIS EVENING waveconf HIGH waveSigHeight MAINLY AROUND 1.5 waveMaxHeight MAINLY AROUND 2.5 wavePeriod 5-8
S 19 winddir 10 19 windspeed 12 19 gust10m 15 19 gust50m 1.3 19 sigwave 2.1 19 waveperiod W 19 swelldir 1.2 19 swellheight 11.0 19 swellperiod S 22 winddir 11 22 windspeed 13 22 gust10m 17 22 gust50m 1.3 22 sigwave 2.1 22 waveperiod W 22 swelldir 1.1 22 swellheight 11.0 22 swellperiod S 01 winddir 11 01 windspeed 13 01 gust10m 17 01 gust50m 1.3 01 sigwave 2.1 01 waveperiod W 01 swelldir 1.1 01 swellheight 11.0 01 swellperiod SSW 04 winddir 8 04 windspeed 10 04 gust10m 12 04 gust50m 1.1 04 sigwave 1.8 04 waveperiod W 04 swelldir 1.0 04 swellheight 11.0 04 swellperiod,wind10M S 10-15 VEERING SW-W 6-10 OVERNIGHT wind50M S 12-18 VEERING SW-W 8-12 OVERNIGHT waveSigHeight AROUND 1.5 FALLING 1.0 waveMaxHeight AROUND 2.5 FALLING 1.5 wavePeriod 6-11
NE 18 winddir 24 18 windspeed 30 18 gust10m 37 18 gust50m 3.8 18 sigwave 6.0 18 waveperiod NNE 18 swelldir 3.2 18 swellheight 10.0 18 swellperiod NNE 21 winddir 22 21 windspeed 27 21 gust10m 34 21 gust50m 3.7 21 sigwave 5.9 21 waveperiod NNE 21 swelldir 3.1 21 swellheight 11.0 21 swellperiod NNE 00 winddir 19 00 windspeed 23 00 gust10m 29 00 gust50m 3.5 00 sigwave 5.6 00 waveperiod NNE 00 swelldir 3.0 00 swellheight 10.0 00 swellperiod NNE 03 winddir 17 03 windspeed 21 03 gust10m 26 03 gust50m 3.4 03 sigwave 5.4 03 waveperiod NNE 03 swelldir 2.8 03 swellheight 10.0 03 swellperiod,"windconf HIGH wind10M NNE 20-24 GUSTS 36 IN SHOWERS BACKING N 16-20 AFTER MIDNIGHT wind50M NNE 25-30 GUSTS 45 IN SHOWERS BACKING N 20-25 AFTER MIDNIGHT waveconf HIGH waveSigHeight 3.5-4.0 OCCASIONALLY 4.0-4.5 AT FIRST, SLOWLY FALLING 3.0-3.5 waveMaxHeight 5.5-6.5 OCCASIONALLY 6.5-7.0 AT FIRST, SLOWLY FALLING 5.0-5.5 wavePeriod SEA 4-6, SWELL 10-11"
NNW 18 winddir 20 18 windspeed 25 18 gust10m 31 18 gust50m 3.5 18 sigwave 5.6 18 waveperiod NW 18 swelldir 2.6 18 swellheight 9.0 18 swellperiod NNW 21 winddir 22 21 windspeed 27 21 gust10m 33 21 gust50m 3.3 21 sigwave 5.2 21 waveperiod NW 21 swelldir 2.5 21 swellheight 9.0 21 swellperiod NNW 00 winddir 26 00 windspeed 32 00 gust10m 40 00 gust50m 3.7 00 sigwave 5.9 00 waveperiod NNW 00 swelldir 2.5 00 swellheight 9.0 00 swellperiod N 03 winddir 32 03 windspeed 40 03 gust10m 49 03 gust50m 4.2 03 sigwave 6.7 03 waveperiod NNW 03 swelldir 2.8 03 swellheight 11.0 03 swellperiod,windconf HIGH wind10M N-NW 18-22 STEADILY RISING N 38-42 WITH GUSTS TO 55 wind50M N-NW 22-28 STEADILY RISING N 48-52 WITH GUSTS TO 65 waveconf HIGH waveSigHeight 3.0-4.0 BECOMING 5.0-6.0 BY END OF PERIOD waveMaxHeight 5.0-6.5 BECOMING 8.0-9.5 BY END OF PERIOD wavePeriod 7-9 BECOMING 9-11
S 18 winddir 25 18 windspeed 31 18 gust10m 39 18 gust50m 4.8 18 sigwave 7.6 18 waveperiod SSE 18 swelldir 2.8 18 swellheight 10.0 18 swellperiod SSW 21 winddir 28 21 windspeed 35 21 gust10m 43 21 gust50m 4.4 21 sigwave 7.0 21 waveperiod S 21 swelldir 3.0 21 swellheight 10.0 21 swellperiod SW 00 winddir 30 00 windspeed 37 00 gust10m 46 00 gust50m 4.1 00 sigwave 6.6 00 waveperiod SSW 00 swelldir 2.7 00 swellheight 10.0 00 swellperiod SSW 03 winddir 31 03 windspeed 38 03 gust10m 47 03 gust50m 3.9 03 sigwave 6.2 03 waveperiod SSW 03 swelldir 2.8 03 swellheight 10.0 03 swellperiod,windconf HIGH wind10M S-SE 30-35 VERY SOON EASING S'LY 25-30 THEN VEERING SW 30-35 GUSTS 45 BY MIDNIGHT. BACKING LATER S 28-32 wind50M S-SE 38-44 VERY SOON EASING S'LY 32-38 THEN VEERING SW 38-44 GUSTS 55 BY MIDNIGHT. BACKING LATER S 35-40 waveconf HIGH waveSigHeight 5.0-6.0 BECOMING 3.5-4.5 OVERNIGHT waveMaxHeight 8.0-9.5 BECOMING 5.5-7.0 OVERNIGHT wavePeriod 8-10
NNE 19 winddir 29 19 windspeed 36 19 gust10m 45 19 gust50m 4.7 19 sigwave 7.5 19 waveperiod NNE 19 swelldir 0.0 19 swellheight 17.0 19 swellperiod NE 22 winddir 27 22 windspeed 33 22 gust10m 42 22 gust50m 4.4 22 sigwave 7.0 22 waveperiod NNE 22 swelldir 0.7 22 swellheight 11.0 22 swellperiod NE 01 winddir 25 01 windspeed 31 01 gust10m 39 01 gust50m 4.2 01 sigwave 6.7 01 waveperiod NNE 01 swelldir 2.0 01 swellheight 11.0 01 swellperiod NE 04 winddir 23 04 windspeed 28 04 gust10m 35 04 gust50m 4.1 04 sigwave 6.6 04 waveperiod NNE 04 swelldir 2.6 04 swellheight 11.0 04 swellperiod,wind10M NE-N 25-30 EASING 18-22 OVERNIGHT wind50M NE-N 30-38 EASING 22-28 OVERNIGHT waveSigHeight 3.5-4.5 waveMaxHeight 5.5-6.5 wavePeriod 6-11
SSW 19 winddir 19 19 windspeed 23 19 gust10m 29 19 gust50m 1.8 19 sigwave 2.9 19 waveperiod SSW 19 swelldir 1.2 19 swellheight 7.0 19 swellperiod SSW 22 winddir 20 22 windspeed 25 22 gust10m 31 22 gust50m 2.0 22 sigwave 3.2 22 waveperiod SW 22 swelldir 1.4 22 swellheight 7.0 22 swellperiod SSW 01 winddir 22 01 windspeed 27 01 gust10m 34 01 gust50m 2.3 01 sigwave 3.7 01 waveperiod SW 01 swelldir 1.5 01 swellheight 7.0 01 swellperiod SSW 04 winddir 23 04 windspeed 28 04 gust10m 35 04 gust50m 2.6 04 sigwave 4.2 04 waveperiod SW 04 swelldir 1.7 04 swellheight 8.0 04 swellperiod,"windconf HIGH wind10M SSW-SW 14-18 BACKING/FRESHENING SSW-S 20-25 GUSTS 35 BY EARLY MORNING, VEERING SSW-SW 18-22 LATER wind50M SSW-SW 17-22 BACKING/FRESHENING SSW-S 25-32 GUSTS 42 BY EARLY MORNING, VEERING SSW-SW 22-28 LATER waveconf HIGH waveSigHeight 1.5-2.0 RISING AROUND 2.5 BY EARLY MORNING waveMaxHeight 2.5-3.0 RISING AROUND 4.0 BY EARLY MORNING wavePeriod SEA: 4-6 SWELL: 7-9"
NE 18 winddir 8 18 windspeed 10 18 gust10m 12 18 gust50m 1.2 18 sigwave 1.9 18 waveperiod N 18 swelldir 1.1 18 swellheight 7.0 18 swellperiod NNE 21 winddir 9 21 windspeed 11 21 gust10m 14 21 gust50m 1.2 21 sigwave 1.9 21 waveperiod NNW 21 swelldir 1.1 21 swellheight 7.0 21 swellperiod NNE 00 winddir 9 00 windspeed 11 00 gust10m 14 00 gust50m 1.2 00 sigwave 1.9 00 waveperiod NNW 00 swelldir 1.1 00 swellheight 7.0 00 swellperiod N 04 winddir 9 04 windspeed 11 04 gust10m 14 04 gust50m 1.3 04 sigwave 2.1 04 waveperiod NNW 04 swelldir 1.2 04 swellheight 7.0 04 swellperiod,wind10M NE-N 10 OR LESS INCREASING 10-15 LATER wind50M NE-N 12 OR LESS INCREASING 12-18 LATER waveSigHeight 1.0-1.5 RISING AROUND 1.5 waveMaxHeight 1.5-2.5 RKSING AROUND 2.5 wavePeriod 6-8
NNW 19 winddir 8 19 windspeed 10 19 gust10m 12 19 gust50m 3.5 19 sigwave 5.6 19 waveperiod NNW 19 swelldir 3.4 19 swellheight 10.0 19 swellperiod N 22 winddir 3 22 windspeed 3 22 gust10m 4 22 gust50m 3.3 22 sigwave 5.2 22 waveperiod NNW 22 swelldir 3.3 22 swellheight 10.0 22 swellperiod E 01 winddir 2 01 windspeed 2 01 gust10m 3 01 gust50m 3.0 01 sigwave 4.8 01 waveperiod NNW 01 swelldir 3.0 01 swellheight 10.0 01 swellperiod SE 04 winddir 5 04 windspeed 6 04 gust10m 7 04 gust50m 2.6 04 sigwave 4.1 04 waveperiod NNW 04 swelldir 2.6 04 swellheight 9.0 04 swellperiod,"windconf HIGH wind10M NNW 08-12 BECOMING VARIABLE LESS THAN 08 BY MIDNIGHT, THEN FRESHENING S'LY 08-12 BY MORNING wind50M NNW 10-15 BECOMING VARIABLE LESS THAN 10 BY MIDNIGHT, THEN FRESHENING S'LY 10-15 BY MORNING waveconf HIGH waveSigHeight 3.0-4.0 FALLING MAINLY 3.0 BY MIDNIGHT, THEN 2.5 BY MORNING waveMaxHeight 5.0-6.5 FALLING MAINLY 5.0 BY MIDNIGHT, THEN 4.0 BY MORNING wavePeriod MAINLY 9-11 NNW SWELL"
SW 18 winddir 13 18 windspeed 16 18 gust10m 20 18 gust50m 2.3 18 sigwave 3.6 18 waveperiod SSE 18 swelldir 2.1 18 swellheight 7.0 18 swellperiod SW 21 winddir 15 21 windspeed 18 21 gust10m 23 21 gust50m 2.2 21 sigwave 3.5 21 waveperiod SSE 21 swelldir 2.0 21 swellheight 7.0 21 swellperiod SW 00 winddir 14 00 windspeed 17 00 gust10m 21 00 gust50m 2.0 00 sigwave 3.2 00 waveperiod S 00 swelldir 1.9 00 swellheight 8.0 00 swellperiod SW 03 winddir 16 03 windspeed 20 03 gust10m 25 03 gust50m 2.0 03 sigwave 3.2 03 waveperiod SSW 03 swelldir 1.8 03 swellheight 8.0 03 swellperiod,"windconf HIGH wind10M CYCLONIC VARIABLE 08-14 BECOMING SW 12-18 THIS EVENING, THEN 16-20 GUSTS 30 BY MORNING wind50M CYCLONIC VARIABLE 10-17 BECOMING SW 15-22 THIS EVENING, THEN 20-25 GUSTS 38 BY MORNING waveconf HIGH waveSigHeight 2.0-2.5 waveMaxHeight 3.0-4.0 wavePeriod 4-8"
S 18 winddir 13 18 windspeed 16 18 gust10m 20 18 gust50m 2.0 18 sigwave 3.2 18 waveperiod W 18 swelldir 1.9 18 swellheight 9.0 18 swellperiod S 21 winddir 21 21 windspeed 26 21 gust10m 32 21 gust50m 2.2 21 sigwave 3.5 21 waveperiod W 21 swelldir 1.8 21 swellheight 9.0 21 swellperiod S 00 winddir 29 00 windspeed 36 00 gust10m 45 00 gust50m 2.4 00 sigwave 3.8 00 waveperiod W 00 swelldir 1.4 00 swellheight 9.0 00 swellperiod S 03 winddir 32 03 windspeed 40 03 gust10m 49 03 gust50m 3.0 03 sigwave 4.8 03 waveperiod SW 03 swelldir 1.6 03 swellheight 10.0 03 swellperiod,windconf HIGH wind10M W-SW 05-10 BACKING/INCREASING S'LY 30-35 GUSTS 45 BY END OF PERIOD wind50M W-SW 06-12 BACKING/INCREASING S'LY 38-44 GUSTS 55 BY END OF PERIOD waveconf HIGH waveSigHeight AROUND 2.0 RISING 3.5-4.0 BY END OF PERIOD waveMaxHeight AROUND 3.0 RISING 5.5-6.5 BY END OF PERIOD wavePeriod 8-10
WSW 19 winddir 18 19 windspeed 22 19 gust10m 28 19 gust50m 2.1 19 sigwave 3.4 19 waveperiod SW 19 swelldir 1.5 19 swellheight 9.0 19 swellperiod WSW 22 winddir 14 22 windspeed 17 22 gust10m 21 22 gust50m 1.8 22 sigwave 2.9 22 waveperiod WSW 22 swelldir 1.4 22 swellheight 9.0 22 swellperiod SW 01 winddir 9 01 windspeed 11 01 gust10m 14 01 gust50m 1.6 01 sigwave 2.6 01 waveperiod WSW 01 swelldir 1.5 01 swellheight 9.0 01 swellperiod SSE 04 winddir 6 04 windspeed 7 04 gust10m 9 04 gust50m 1.5 04 sigwave 2.4 04 waveperiod WSW 04 swelldir 1.4 04 swellheight 6.0 04 swellperiod,"wind10M W-NW 15-20 SOON EASING  8 OR LESS, BACKING AND INCREASING SE-E 12-18 BY MORNING wind50M W-NW 18-25 SOON EASING 10 OR LESS, BACKING AND INCREASING SE-E 15-22 BY MORNING waveSigHeight AROUND 2.5 FALLING 1.5 waveMaxHeight AROUND 4.0 FALLING 2.5 wavePeriod 6-9"
S 19 winddir 26 19 windspeed 32 19 gust10m 40 19 gust50m 5.2 19 sigwave 8.3 19 waveperiod SSE 19 swelldir 4.2 19 swellheight 10.0 19 swellperiod S 22 winddir 22 22 windspeed 27 22 gust10m 34 22 gust50m 4.6 22 sigwave 7.3 22 waveperiod SSE 22 swelldir 3.8 22 swellheight 10.0 22 swellperiod S 01 winddir 21 01 windspeed 26 01 gust10m 32 01 gust50m 4.2 01 sigwave 6.7 01 waveperiod SSE 01 swelldir 3.4 01 swellheight 10.0 01 swellperiod S 04 winddir 18 04 windspeed 22 04 gust10m 28 04 gust50m 3.7 04 sigwave 5.9 04 waveperiod SSE 04 swelldir 3.1 04 swellheight 9.0 04 swellperiod,"windconf HIGH wind10M SSE 32-38 GUSTS 48 VEERING S AND DECREASING 22-26 BY MIDNIGHT, VEERING SSW 18-22 LATER IN THE PERIOD wind50M SSE 40-48 GUSTS 58 VEERING S AND DECREASING 28-33 BY MIDNIGHT, VEERING SSW 23-28 LATER IN THE PERIOD waveconf HIGH waveSigHeight 6.0-7.0 FALLING STEADILY TO 3.0-3.5 BY END OF PERIOD waveMaxHeight 10.0-11.0 FALLING STEADILY TO 5.0-5.5 BY END OF PERIO wavePeriod 7-10"
SSE 19 winddir 24 19 windspeed 30 19 gust10m 37 19 gust50m 2.6 19 sigwave 4.1 19 waveperiod SSE 19 swelldir 1.7 19 swellheight 8.0 19 swellperiod SSE 22 winddir 23 22 windspeed 28 22 gust10m 35 22 gust50m 2.5 22 sigwave 4.0 22 waveperiod SSE 22 swelldir 1.7 22 swellheight 9.0 22 swellperiod SSE 01 winddir 22 01 windspeed 27 01 gust10m 33 01 gust50m 2.4 01 sigwave 3.8 01 waveperiod SSE 01 swelldir 1.7 01 swellheight 9.0 01 swellperiod SSE 04 winddir 21 04 windspeed 26 04 gust10m 32 04 gust50m 2.2 04 sigwave 3.5 04 waveperiod SSE 04 swelldir 1.5 04 swellheight 9.0 04 swellperiod,windconf HIGH wind10M SSE 22-26 GRADUALLY EASING 18-22 wind50M SSE 27-33 GRADUALLY EASING 22-28 waveconf HIGH waveSigHeight AROUND 2.5 GRADUALLY FALLING 2.0 waveMaxHeight AROUND 4.0 GRADUALLY FALLING 3.0 wavePeriod SEA: 5-6 FALLING 4-5 SWELL: SSE 7-9
NW 19 winddir 3 19 windspeed 3 19 gust10m 4 19 gust50m 1.8 19 sigwave 2.8 19 waveperiod W 19 swelldir 1.7 19 swellheight 10.0 19 swellperiod N 22 winddir 2 22 windspeed 2 22 gust10m 3 22 gust50m 1.7 22 sigwave 2.7 22 waveperiod W 22 swelldir 1.6 22 swellheight 10.0 22 swellperiod N 01 winddir 2 01 windspeed 2 01 gust10m 3 01 gust50m 1.5 01 sigwave 2.4 01 waveperiod W 01 swelldir 1.4 01 swellheight 10.0 01 swellperiod NNE 04 winddir 3 04 windspeed 3 04 gust10m 4 04 gust50m 1.4 04 sigwave 2.2 04 waveperiod W 04 swelldir 1.3 04 swellheight 10.0 04 swellperiod,wind10M VARIABLE MAINLY N-NE  8 OR LESS wind50M VARIABLE MAINLY N-NE 10 OR LESS waveSigHeight AROUND 2.0 W SWELL FALLING 1.0-1.5 waveMaxHeight AROUND 3.0 W SWELL FALLING 1.5-2.5 wavePeriod 6-10
